Source	Destination	Protocol	Length	Time to live	Header Checksum	Header Length	Source Port	Destination Port	Legitimate
3232266939	692942454	6	60	128	61463	20	49369	80	0
3232266939	692942454	6	60	128	61462	20	49369	80	0
3232266939	692942454	6	60	128	61461	20	49369	80	0
3232266939	692942454	6	60	128	61460	20	49369	80	0
3232266939	692942454	6	60	128	61459	20	49369	80	0
3232266939	692942454	6	60	128	61458	20	49369	80	0
3232266939	692942454	6	60	128	61457	20	49369	80	0
3232266939	692942454	6	60	128	61456	20	49369	80	0
3232266939	692942454	6	60	128	61455	20	49368	80	0
3232266939	692942454	6	60	128	61454	20	49368	80	0
3232266939	692942454	6	60	128	61453	20	49368	80	0
3232266939	692942454	6	60	128	61452	20	49368	80	0
3232266939	692942454	6	60	128	61451	20	49368	80	0
3232266939	692942454	6	60	128	61450	20	49368	80	0
3232266939	692942454	6	60	128	61449	20	49368	80	0
3232266939	692942454	6	60	128	61448	20	49368	80	0
3232266939	692942454	6	60	128	61447	20	49368	80	0
692942454	3232266939	6	1423	54	33527	20	80	49368	0
3232266939	692942454	6	60	128	61446	20	49368	80	0
692942454	3232266939	6	1423	54	33526	20	80	49368	0
3232266939	692942454	6	60	128	61445	20	49368	80	0
692942454	3232266939	6	1423	54	33525	20	80	49368	0
692942454	3232266939	6	1423	54	33524	20	80	49368	0
3232266939	692942454	6	60	128	61444	20	49368	80	0
692942454	3232266939	6	1423	54	33523	20	80	49368	0
692942454	3232266939	6	1423	54	33522	20	80	49368	0
3232266939	692942454	6	60	128	61443	20	49368	80	0
692942454	3232266939	6	1423	54	33521	20	80	49368	0
3232266939	692942454	6	60	128	61442	20	49368	80	0
692942454	3232266939	6	1423	54	33520	20	80	49368	0
692942454	3232266939	6	1423	54	33519	20	80	49368	0
3232266939	692942454	6	60	128	61441	20	49368	80	0
692942454	3232266939	6	1423	54	33518	20	80	49368	0
3232266939	692942454	6	60	128	61440	20	49368	80	0
3232266939	692942454	6	60	128	61439	20	49368	80	0
3232266939	692942454	6	60	128	61438	20	49368	80	0
692942454	3232266939	6	1423	54	33517	20	80	49368	0
692942454	3232266939	6	1423	54	33516	20	80	49368	0
692942454	3232266939	6	1423	54	33515	20	80	49368	0
692942454	3232266939	6	1423	54	33514	20	80	49368	0
692942454	3232266939	6	1423	54	33513	20	80	49368	0
692942454	3232266939	6	1423	54	33512	20	80	49368	0
692942454	3232266939	6	1423	54	33511	20	80	49368	0
692942454	3232266939	6	1423	54	33510	20	80	49368	0
692942454	3232266939	6	1423	54	33509	20	80	49368	0
692942454	3232266939	6	1423	54	33508	20	80	49368	0
692942454	3232266939	6	1423	54	33507	20	80	49368	0
692942454	3232266939	6	1423	54	33506	20	80	49368	0
692942454	3232266939	6	1423	54	33505	20	80	49368	0
692942454	3232266939	6	1423	54	33504	20	80	49368	0
692942454	3232266939	6	1423	54	33503	20	80	49368	0
692942454	3232266939	6	1423	54	33502	20	80	49368	0
692942454	3232266939	6	1423	54	33501	20	80	49368	0
692942454	3232266939	6	1423	54	33500	20	80	49368	0
692942454	3232266939	6	1423	54	33499	20	80	49368	0
692942454	3232266939	6	1423	54	33498	20	80	49368	0
692942454	3232266939	6	1423	54	33497	20	80	49368	0
692942454	3232266939	6	1423	54	33496	20	80	49368	0
692942454	3232266939	6	1423	54	33495	20	80	49368	0
692942454	3232266939	6	1423	54	33494	20	80	49368	0
3232266939	692942454	6	60	128	61437	20	49368	80	0
3232266939	692942454	6	60	128	61436	20	49368	80	0
692942454	3232266939	6	1423	54	33493	20	80	49368	0
3232266939	692942454	6	60	128	61435	20	49368	80	0
3232266939	692942454	6	60	128	61434	20	49368	80	0
3232266939	692942454	6	60	128	61433	20	49368	80	0
3232266939	692942454	6	60	128	61432	20	49368	80	0
3232266939	692942454	6	60	128	61431	20	49368	80	0
3232266939	692942454	6	60	128	61430	20	49368	80	0
3232266939	692942454	6	60	128	61429	20	49368	80	0
3232266939	692942454	6	60	128	61428	20	49368	80	0
3232266939	692942454	6	60	128	61427	20	49368	80	0
3232266939	692942454	6	60	128	61426	20	49368	80	0
3232266939	692942454	6	60	128	61425	20	49368	80	0
3232266939	692942454	6	60	128	61424	20	49368	80	0
3232266939	692942454	6	60	128	61423	20	49368	80	0
3232266939	692942454	6	60	128	61422	20	49368	80	0
3232266939	692942454	6	60	128	61421	20	49368	80	0
3232266939	692942454	6	60	128	61420	20	49368	80	0
3232266939	692942454	6	60	128	61419	20	49368	80	0
3232266939	692942454	6	60	128	61418	20	49368	80	0
3232266939	692942454	6	60	128	61417	20	49368	80	0
3232266939	692942454	6	60	128	61416	20	49368	80	0
3232266939	692942454	6	60	128	61415	20	49368	80	0
3232266939	692942454	6	60	128	61414	20	49368	80	0
3232266939	692942454	6	60	128	61413	20	49368	80	0
3232266939	692942454	6	60	128	61412	20	49368	80	0
3232266939	692942454	6	60	128	61411	20	49368	80	0
692942454	3232266939	6	1423	54	33492	20	80	49368	0
692942454	3232266939	6	1423	54	33491	20	80	49368	0
3232266939	692942454	6	60	128	61410	20	49368	80	0
692942454	3232266939	6	1423	54	33490	20	80	49368	0
692942454	3232266939	6	1423	54	33489	20	80	49368	0
3232266939	692942454	6	60	128	61409	20	49368	80	0
692942454	3232266939	6	1423	54	33488	20	80	49368	0
3232266939	692942454	6	60	128	61408	20	49368	80	0
692942454	3232266939	6	1423	54	33487	20	80	49368	0
3232266939	692942454	6	60	128	61407	20	49368	80	0
692942454	3232266939	6	1423	54	33486	20	80	49368	0
692942454	3232266939	6	1423	54	33485	20	80	49368	0
3232266939	692942454	6	60	128	61406	20	49368	80	0
3232266939	692942454	6	60	128	61405	20	49368	80	0
3232266939	692942454	6	60	128	61404	20	49368	80	0
692942454	3232266939	6	1423	54	33484	20	80	49368	0
3232266939	692942454	6	60	128	61403	20	49368	80	0
692942454	3232266939	6	1423	54	33483	20	80	49368	0
3232266939	692942454	6	60	128	61402	20	49368	80	0
3232266939	692942454	6	60	128	61401	20	49368	80	0
692942454	3232266939	6	1423	54	33482	20	80	49368	0
692942454	3232266939	6	1423	54	33481	20	80	49368	0
3232266939	692942454	6	60	128	61400	20	49368	80	0
3232266939	692942454	6	60	128	61399	20	49368	80	0
692942454	3232266939	6	1423	54	33480	20	80	49368	0
3232266939	692942454	6	60	128	61398	20	49368	80	0
692942454	3232266939	6	1423	54	33479	20	80	49368	0
3232266939	692942454	6	60	128	61397	20	49368	80	0
692942454	3232266939	6	1423	54	33478	20	80	49368	0
692942454	3232266939	6	1423	54	33477	20	80	49368	0
3232266939	692942454	6	60	128	61396	20	49368	80	0
692942454	3232266939	6	1423	54	33476	20	80	49368	0
3232266939	692942454	6	60	128	61395	20	49368	80	0
692942454	3232266939	6	1423	54	33475	20	80	49368	0
3232266939	692942454	6	60	128	61394	20	49368	80	0
692942454	3232266939	6	1423	54	33474	20	80	49368	0
3232266939	692942454	6	60	128	61393	20	49368	80	0
692942454	3232266939	6	1423	54	33473	20	80	49368	0
692942454	3232266939	6	1423	54	33472	20	80	49368	0
692942454	3232266939	6	1423	54	33471	20	80	49368	0
692942454	3232266939	6	1423	54	33470	20	80	49368	0
692942454	3232266939	6	1423	54	33469	20	80	49368	0
3232266939	692942454	6	60	128	61392	20	49368	80	0
692942454	3232266939	6	1423	54	33468	20	80	49368	0
3232266939	692942454	6	60	128	61391	20	49368	80	0
692942454	3232266939	6	1423	54	33467	20	80	49368	0
3232266939	692942454	6	60	128	61390	20	49368	80	0
3232266939	692942454	6	60	128	61389	20	49368	80	0
692942454	3232266939	6	1423	54	33466	20	80	49368	0
692942454	3232266939	6	1423	54	33465	20	80	49368	0
692942454	3232266939	6	1423	54	33464	20	80	49368	0
692942454	3232266939	6	1423	54	33463	20	80	49368	0
692942454	3232266939	6	1423	54	33462	20	80	49368	0
692942454	3232266939	6	1423	54	33461	20	80	49368	0
3232266939	692942454	6	60	128	61388	20	49368	80	0
3232266939	692942454	6	60	128	61387	20	49368	80	0
692942454	3232266939	6	1423	54	33460	20	80	49368	0
3232266939	692942454	6	60	128	61386	20	49368	80	0
692942454	3232266939	6	1423	54	33459	20	80	49368	0
3232266939	692942454	6	60	128	61385	20	49368	80	0
692942454	3232266939	6	1423	54	33458	20	80	49368	0
692942454	3232266939	6	1423	54	33457	20	80	49368	0
3232266939	692942454	6	60	128	61384	20	49368	80	0
3232266939	692942454	6	60	128	61383	20	49368	80	0
3232266939	692942454	6	60	128	61382	20	49368	80	0
3232266939	692942454	6	60	128	61381	20	49368	80	0
3232266939	692942454	6	60	128	61380	20	49368	80	0
3232266939	692942454	6	60	128	61379	20	49368	80	0
3232266939	692942454	6	60	128	61378	20	49368	80	0
3232266939	692942454	6	60	128	61377	20	49368	80	0
3232266939	692942454	6	60	128	61376	20	49368	80	0
3232266939	692942454	6	60	128	61375	20	49368	80	0
3232266939	692942454	6	60	128	61374	20	49368	80	0
3232266939	692942454	6	60	128	61373	20	49368	80	0
692942454	3232266939	6	1423	54	33456	20	80	49368	0
3232266939	692942454	6	60	128	61372	20	49368	80	0
692942454	3232266939	6	1423	54	33455	20	80	49368	0
3232266939	692942454	6	60	128	61371	20	49368	80	0
692942454	3232266939	6	1423	54	33454	20	80	49368	0
692942454	3232266939	6	1423	54	33453	20	80	49368	0
3232266939	692942454	6	60	128	61370	20	49368	80	0
692942454	3232266939	6	1423	54	33452	20	80	49368	0
692942454	3232266939	6	1423	54	33451	20	80	49368	0
3232266939	692942454	6	60	128	61369	20	49368	80	0
3232266939	692942454	6	60	128	61368	20	49368	80	0
692942454	3232266939	6	1423	54	33450	20	80	49368	0
3232266939	692942454	6	60	128	61367	20	49368	80	0
692942454	3232266939	6	1423	54	33449	20	80	49368	0
692942454	3232266939	6	1423	54	33448	20	80	49368	0
692942454	3232266939	6	1423	54	33447	20	80	49368	0
3232266939	692942454	6	60	128	61366	20	49368	80	0
3232266939	692942454	6	60	128	61365	20	49368	80	0
3232266939	692942454	6	60	128	61364	20	49368	80	0
3232266939	692942454	6	60	128	61363	20	49368	80	0
3232266939	692942454	6	60	128	61362	20	49368	80	0
692942454	3232266939	6	1423	54	33446	20	80	49368	0
3232266939	692942454	6	60	128	61361	20	49368	80	0
692942454	3232266939	6	1423	54	33445	20	80	49368	0
3232266939	692942454	6	60	128	61360	20	49368	80	0
692942454	3232266939	6	1423	54	33444	20	80	49368	0
692942454	3232266939	6	1423	54	33443	20	80	49368	0
3232266939	692942454	6	60	128	61359	20	49368	80	0
692942454	3232266939	6	1423	54	33442	20	80	49368	0
3232266939	692942454	6	60	128	61358	20	49368	80	0
692942454	3232266939	6	1423	54	33441	20	80	49368	0
3232266939	692942454	6	60	128	61357	20	49368	80	0
692942454	3232266939	6	1423	54	33440	20	80	49368	0
692942454	3232266939	6	1423	54	33439	20	80	49368	0
3232266939	692942454	6	60	128	61356	20	49368	80	0
692942454	3232266939	6	1423	54	33438	20	80	49368	0
692942454	3232266939	6	1423	54	33437	20	80	49368	0
3232266939	692942454	6	60	128	61355	20	49368	80	0
692942454	3232266939	6	1423	54	33436	20	80	49368	0
3232266939	692942454	6	60	128	61354	20	49368	80	0
3232266939	692942454	6	60	128	61353	20	49368	80	0
3232266939	692942454	6	60	128	61352	20	49368	80	0
692942454	3232266939	6	1423	54	33435	20	80	49368	0
692942454	3232266939	6	1423	54	33434	20	80	49368	0
3232266939	692942454	6	60	128	61351	20	49368	80	0
3232266939	692942454	6	60	128	61350	20	49368	80	0
692942454	3232266939	6	1423	54	33433	20	80	49368	0
3232266939	692942454	6	60	128	61349	20	49368	80	0
3232266939	692942454	6	60	128	61348	20	49368	80	0
692942454	3232266939	6	1423	54	55523	20	80	49369	0
3232266939	692942454	6	60	128	61347	20	49369	80	0
692942454	3232266939	6	1423	54	55522	20	80	49369	0
692942454	3232266939	6	1423	54	55521	20	80	49369	0
3232266939	692942454	6	60	128	61346	20	49369	80	0
692942454	3232266939	6	1423	54	55520	20	80	49369	0
692942454	3232266939	6	1423	54	55519	20	80	49369	0
3232266939	692942454	6	60	128	61345	20	49369	80	0
3232266939	692942454	6	60	128	61344	20	49369	80	0
692942454	3232266939	6	1423	54	55518	20	80	49369	0
692942454	3232266939	6	1423	54	55517	20	80	49369	0
3232266939	692942454	6	60	128	61343	20	49369	80	0
692942454	3232266939	6	1423	54	55516	20	80	49369	0
692942454	3232266939	6	1423	54	55515	20	80	49369	0
692942454	3232266939	6	1423	54	55514	20	80	49369	0
692942454	3232266939	6	1423	54	55513	20	80	49369	0
692942454	3232266939	6	1423	54	55512	20	80	49369	0
692942454	3232266939	6	1423	54	55511	20	80	49369	0
692942454	3232266939	6	1423	54	55510	20	80	49369	0
3232266939	692942454	6	60	128	61342	20	49369	80	0
3232266939	692942454	6	60	128	61341	20	49369	80	0
3232266939	692942454	6	60	128	61340	20	49369	80	0
3232266939	692942454	6	60	128	61339	20	49369	80	0
692942454	3232266939	6	1423	54	55509	20	80	49369	0
692942454	3232266939	6	1423	54	55508	20	80	49369	0
3232266939	692942454	6	60	128	61338	20	49369	80	0
3232266939	692942454	6	60	128	61337	20	49369	80	0
692942454	3232266939	6	1423	54	55507	20	80	49369	0
3232266939	692942454	6	60	128	61336	20	49369	80	0
3232266939	692942454	6	60	128	61335	20	49369	80	0
3232266939	692942454	6	60	128	61334	20	49369	80	0
3232266939	692942454	6	60	128	61333	20	49369	80	0
3232266939	692942454	6	60	128	61332	20	49369	80	0
3232266939	692942454	6	60	128	61331	20	49369	80	0
692942454	3232266939	6	1423	54	55506	20	80	49369	0
3232266939	692942454	6	60	128	61330	20	49369	80	0
3232266939	692942454	6	60	128	61329	20	49368	80	0
692942454	3232266939	6	1423	54	55505	20	80	49369	0
3232266939	692942454	6	60	128	61328	20	49369	80	0
692942454	3232266939	6	1423	54	55504	20	80	49369	0
3232266939	692942454	6	60	128	61327	20	49369	80	0
692942454	3232266939	6	1423	54	33432	20	80	49368	0
692942454	3232266939	6	1423	54	33431	20	80	49368	0
3232266939	692942454	6	60	128	61326	20	49368	80	0
692942454	3232266939	6	1423	54	33430	20	80	49368	0
3232266939	692942454	6	60	128	61325	20	49368	80	0
692942454	3232266939	6	1423	54	33429	20	80	49368	0
3232266939	692942454	6	60	128	61324	20	49368	80	0
692942454	3232266939	6	1423	54	33428	20	80	49368	0
692942454	3232266939	6	1423	54	33427	20	80	49368	0
3232266939	692942454	6	60	128	61323	20	49368	80	0
692942454	3232266939	6	1423	54	33426	20	80	49368	0
692942454	3232266939	6	1423	54	33425	20	80	49368	0
3232266939	692942454	6	60	128	61322	20	49368	80	0
3232266939	692942454	6	60	128	61321	20	49368	80	0
3232266939	692942454	6	60	128	61320	20	49368	80	0
3232266939	692942454	6	60	128	61319	20	49368	80	0
692942454	3232266939	6	1423	54	33424	20	80	49368	0
3232266939	692942454	6	60	128	61318	20	49368	80	0
692942454	3232266939	6	1423	54	33423	20	80	49368	0
3232266939	692942454	6	60	128	61317	20	49368	80	0
692942454	3232266939	6	1423	54	33422	20	80	49368	0
692942454	3232266939	6	1423	54	33421	20	80	49368	0
3232266939	692942454	6	60	128	61316	20	49368	80	0
692942454	3232266939	6	1423	54	33420	20	80	49368	0
3232266939	692942454	6	60	128	61315	20	49368	80	0
692942454	3232266939	6	1423	54	33419	20	80	49368	0
3232266939	692942454	6	60	128	61314	20	49368	80	0
692942454	3232266939	6	1423	54	33418	20	80	49368	0
3232266939	692942454	6	60	128	61313	20	49368	80	0
692942454	3232266939	6	1423	54	33417	20	80	49368	0
692942454	3232266939	6	1423	54	33416	20	80	49368	0
692942454	3232266939	6	1423	54	33415	20	80	49368	0
692942454	3232266939	6	1423	54	33414	20	80	49368	0
692942454	3232266939	6	1423	54	33413	20	80	49368	0
692942454	3232266939	6	1423	54	33412	20	80	49368	0
692942454	3232266939	6	1423	54	33411	20	80	49368	0
692942454	3232266939	6	1423	54	33410	20	80	49368	0
692942454	3232266939	6	1423	54	33409	20	80	49368	0
692942454	3232266939	6	1423	54	33408	20	80	49368	0
692942454	3232266939	6	1423	54	33407	20	80	49368	0
692942454	3232266939	6	1423	54	33406	20	80	49368	0
692942454	3232266939	6	1423	54	33405	20	80	49368	0
692942454	3232266939	6	1423	54	33404	20	80	49368	0
692942454	3232266939	6	1423	54	33403	20	80	49368	0
692942454	3232266939	6	1423	54	33402	20	80	49368	0
692942454	3232266939	6	1423	54	33401	20	80	49368	0
3232266939	692942454	6	60	128	61312	20	49368	80	0
3232266939	692942454	6	60	128	61311	20	49368	80	0
3232266939	692942454	6	60	128	61310	20	49368	80	0
3232266939	692942454	6	60	128	61309	20	49368	80	0
3232266939	692942454	6	60	128	61308	20	49368	80	0
3232266939	692942454	6	60	128	61307	20	49368	80	0
3232266939	692942454	6	60	128	61306	20	49368	80	0
3232266939	692942454	6	60	128	61305	20	49368	80	0
3232266939	692942454	6	60	128	61304	20	49368	80	0
3232266939	692942454	6	60	128	61303	20	49368	80	0
3232266939	692942454	6	60	128	61302	20	49368	80	0
3232266939	692942454	6	60	128	61301	20	49368	80	0
3232266939	692942454	6	60	128	61300	20	49368	80	0
3232266939	692942454	6	60	128	61299	20	49368	80	0
3232266939	692942454	6	60	128	61298	20	49368	80	0
3232266939	692942454	6	60	128	61297	20	49368	80	0
3232266939	692942454	6	60	128	61296	20	49368	80	0
3232266939	692942454	6	60	128	61295	20	49368	80	0
3232266939	692942454	6	60	128	61294	20	49368	80	0
3232266939	692942454	6	60	128	61293	20	49368	80	0
692942454	3232266939	6	1423	54	33400	20	80	49368	0
3232266939	692942454	6	60	128	61292	20	49368	80	0
692942454	3232266939	6	1423	54	33399	20	80	49368	0
3232266939	692942454	6	60	128	61291	20	49368	80	0
692942454	3232266939	6	1423	54	33398	20	80	49368	0
3232266939	692942454	6	60	128	61290	20	49368	80	0
692942454	3232266939	6	1423	54	33397	20	80	49368	0
692942454	3232266939	6	1423	54	33396	20	80	49368	0
692942454	3232266939	6	1423	54	33395	20	80	49368	0
3232266939	692942454	6	60	128	61289	20	49368	80	0
3232266939	692942454	6	60	128	61288	20	49368	80	0
692942454	3232266939	6	1423	54	33394	20	80	49368	0
3232266939	692942454	6	60	128	61287	20	49368	80	0
692942454	3232266939	6	1423	54	33393	20	80	49368	0
692942454	3232266939	6	1423	54	33392	20	80	49368	0
692942454	3232266939	6	1423	54	33391	20	80	49368	0
692942454	3232266939	6	1423	54	33390	20	80	49368	0
692942454	3232266939	6	1423	54	33389	20	80	49368	0
692942454	3232266939	6	1423	54	33388	20	80	49368	0
692942454	3232266939	6	1423	54	33387	20	80	49368	0
692942454	3232266939	6	1423	54	33386	20	80	49368	0
692942454	3232266939	6	1423	54	33385	20	80	49368	0
692942454	3232266939	6	1423	54	33384	20	80	49368	0
692942454	3232266939	6	1423	54	33383	20	80	49368	0
3232266939	692942454	6	60	128	61286	20	49368	80	0
3232266939	692942454	6	60	128	61285	20	49368	80	0
3232266939	692942454	6	60	128	61284	20	49368	80	0
3232266939	692942454	6	60	128	61283	20	49368	80	0
692942454	3232266939	6	1423	54	33382	20	80	49368	0
692942454	3232266939	6	1423	54	33381	20	80	49368	0
692942454	3232266939	6	1423	54	33380	20	80	49368	0
3232266939	692942454	6	60	128	61282	20	49368	80	0
692942454	3232266939	6	1423	54	33379	20	80	49368	0
3232266939	692942454	6	60	128	61281	20	49368	80	0
3232266939	692942454	6	60	128	61280	20	49368	80	0
3232266939	692942454	6	60	128	61279	20	49368	80	0
692942454	3232266939	6	1423	54	33378	20	80	49368	0
692942454	3232266939	6	1423	54	33377	20	80	49368	0
692942454	3232266939	6	1423	54	33376	20	80	49368	0
692942454	3232266939	6	1423	54	33375	20	80	49368	0
692942454	3232266939	6	1423	54	33374	20	80	49368	0
692942454	3232266939	6	1423	54	33373	20	80	49368	0
692942454	3232266939	6	1423	54	33372	20	80	49368	0
692942454	3232266939	6	1423	54	33371	20	80	49368	0
692942454	3232266939	6	1423	54	33370	20	80	49368	0
692942454	3232266939	6	1423	54	33369	20	80	49368	0
692942454	3232266939	6	1423	54	33368	20	80	49368	0
692942454	3232266939	6	1423	54	33367	20	80	49368	0
692942454	3232266939	6	1423	54	33366	20	80	49368	0
692942454	3232266939	6	1423	54	33365	20	80	49368	0
3232266939	692942454	6	60	128	61278	20	49368	80	0
3232266939	692942454	6	60	128	61277	20	49368	80	0
3232266939	692942454	6	60	128	61276	20	49368	80	0
3232266939	692942454	6	60	128	61275	20	49368	80	0
3232266939	692942454	6	60	128	61274	20	49368	80	0
3232266939	692942454	6	60	128	61273	20	49368	80	0
3232266939	692942454	6	60	128	61272	20	49368	80	0
3232266939	692942454	6	60	128	61271	20	49368	80	0
3232266939	692942454	6	60	128	61270	20	49368	80	0
3232266939	692942454	6	60	128	61269	20	49368	80	0
3232266939	692942454	6	60	128	61268	20	49368	80	0
3232266939	692942454	6	60	128	61267	20	49368	80	0
3232266939	692942454	6	60	128	61266	20	49368	80	0
3232266939	692942454	6	60	128	61265	20	49368	80	0
3232266939	692942454	6	60	128	61264	20	49368	80	0
3232266939	692942454	6	60	128	61263	20	49368	80	0
3232266939	692942454	6	60	128	61262	20	49368	80	0
3232266939	692942454	6	60	128	61261	20	49368	80	0
